"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1500000US170310628002","Block Group 2, Census Tract 628, Cook County, Illinois","446","105","279","101","167","64",
"1500000US170310628003","Block Group 3, Census Tract 628, Cook County, Illinois","559","111","248","97","311","78",
"1500000US170310629001","Block Group 1, Census Tract 629, Cook County, Illinois","604","107","302","83","302","90",
"1500000US170310629002","Block Group 2, Census Tract 629, Cook County, Illinois","576","105","188","69","388","89",
"1500000US170310629003","Block Group 3, Census Tract 629, Cook County, Illinois","608","128","310","123","298","74",
"1500000US170310630001","Block Group 1, Census Tract 630, Cook County, Illinois","715","171","257","68","458","174",
"1500000US170310630002","Block Group 2, Census Tract 630, Cook County, Illinois","763","156","295","70","468","147",
"1500000US170310630003","Block Group 3, Census Tract 630, Cook County, Illinois","318","66","74","32","244","61",
"1500000US170310631001","Block Group 1, Census Tract 631, Cook County, Illinois","752","127","183","49","569","130",
"1500000US170310631002","Block Group 2, Census Tract 631, Cook County, Illinois","594","78","174","57","420","80",
"1500000US170310632001","Block Group 1, Census Tract 632, Cook County, Illinois","961","282","141","83","820","287",
"1500000US170310632002","Block Group 2, Census Tract 632, Cook County, Illinois","437","116","342","127","95","77",
"1500000US170310632003","Block Group 3, Census Tract 632, Cook County, Illinois","478","175","31","46","447","170",
"1500000US170310632004","Block Group 4, Census Tract 632, Cook County, Illinois","803","214","568","179","235","150",
"1500000US170310632005","Block Group 5, Census Tract 632, Cook County, Illinois","541","222","102","82","439","224",
"1500000US170310632006","Block Group 6, Census Tract 632, Cook County, Illinois","962","306","160","96","802","308",
"1500000US170310633011","Block Group 1, Census Tract 633.01, Cook County, Illinois","638","123","134","73","504","106",
"1500000US170310633012","Block Group 2, Census Tract 633.01, Cook County, Illinois","675","188","75","30","600","186",
"1500000US170310633013","Block Group 3, Census Tract 633.01, Cook County, Illinois","654","169","73","50","581","169",
"1500000US170310633021","Block Group 1, Census Tract 633.02, Cook County, Illinois","912","180","381","87","531","165",
"1500000US170310633022","Block Group 2, Census Tract 633.02, Cook County, Illinois","524","133","186","81","338","116",
"1500000US170310633023","Block Group 3, Census Tract 633.02, Cook County, Illinois","390","130","14","22","376","128",
"1500000US170310633024","Block Group 4, Census Tract 633.02, Cook County, Illinois","823","161","87","64","736","166",
"1500000US170310633031","Block Group 1, Census Tract 633.03, Cook County, Illinois","391","61","89","31","302","54",
"1500000US170310633032","Block Group 2, Census Tract 633.03, Cook County, Illinois","443","61","302","61","141","41",
"1500000US170310634001","Block Group 1, Census Tract 634, Cook County, Illinois","719","130","214","48","505","126",
"1500000US170310634002","Block Group 2, Census Tract 634, Cook County, Illinois","507","81","134","51","373","83",
"1500000US170310701011","Block Group 1, Census Tract 701.01, Cook County, Illinois","811","176","232","114","579","162",
"1500000US170310701012","Block Group 2, Census Tract 701.01, Cook County, Illinois","556","119","351","115","205","88",
"1500000US170310701013","Block Group 3, Census Tract 701.01, Cook County, Illinois","900","132","249","80","651","137",
"1500000US170310701021","Block Group 1, Census Tract 701.02, Cook County, Illinois","977","181","301","142","676","135",
"1500000US170310701022","Block Group 2, Census Tract 701.02, Cook County, Illinois","539","163","157","56","382","154",
"1500000US170310701023","Block Group 3, Census Tract 701.02, Cook County, Illinois","598","151","223","99","375","124",
"1500000US170310701031","Block Group 1, Census Tract 701.03, Cook County, Illinois","515","90","42","30","473","92",
"1500000US170310701032","Block Group 2, Census Tract 701.03, Cook County, Illinois","620","99","31","48","589","88",
"1500000US170310702001","Block Group 1, Census Tract 702, Cook County, Illinois","808","158","490","123","318","126",
"1500000US170310702002","Block Group 2, Census Tract 702, Cook County, Illinois","573","207","225","86","348","214",
"1500000US170310702003","Block Group 3, Census Tract 702, Cook County, Illinois","702","119","50","49","652","114",
"1500000US170310703001","Block Group 1, Census Tract 703, Cook County, Illinois","919","103","419","84","500","106",
"1500000US170310703002","Block Group 2, Census Tract 703, Cook County, Illinois","677","159","316","148","361","113",
"1500000US170310704001","Block Group 1, Census Tract 704, Cook County, Illinois","600","105","144","48","456","113",
"1500000US170310704002","Block Group 2, Census Tract 704, Cook County, Illinois","413","97","220","65","193","94",
"1500000US170310704003","Block Group 3, Census Tract 704, Cook County, Illinois","530","104","369","86","161","60",
"1500000US170310705001","Block Group 1, Census Tract 705, Cook County, Illinois","448","80","214","58","234","79",
"1500000US170310705002","Block Group 2, Census Tract 705, Cook County, Illinois","384","97","215","54","169","85",
"1500000US170310705003","Block Group 3, Census Tract 705, Cook County, Illinois","430","81","260","69","170","68",
"1500000US170310706001","Block Group 1, Census Tract 706, Cook County, Illinois","694","114","524","105","170","72",
"1500000US170310706002","Block Group 2, Census Tract 706, Cook County, Illinois","492","158","228","70","264","158",
"1500000US170310707001","Block Group 1, Census Tract 707, Cook County, Illinois","1030","181","766","172","264","90",
"1500000US170310707002","Block Group 2, Census Tract 707, Cook County, Illinois","647","184","211","102","436","160",
"1500000US170310710001","Block Group 1, Census Tract 710, Cook County, Illinois","227","67","70","35","157","64",
"1500000US170310710002","Block Group 2, Census Tract 710, Cook County, Illinois","756","143","394","101","362","101",
"1500000US170310711001","Block Group 1, Census Tract 711, Cook County, Illinois","509","79","347","77","162","52",
"1500000US170310711002","Block Group 2, Census Tract 711, Cook County, Illinois","554","157","153","69","401","159",
"1500000US170310712001","Block Group 1, Census Tract 712, Cook County, Illinois","415","96","200","64","215","81",
"1500000US170310712002","Block Group 2, Census Tract 712, Cook County, Illinois","472","96","246","79","226","102",
"1500000US170310713001","Block Group 1, Census Tract 713, Cook County, Illinois","963","177","493","99","470","173",
"1500000US170310713002","Block Group 2, Census Tract 713, Cook County, Illinois","1221","377","665","384","556","143",
"1500000US170310714001","Block Group 1, Census Tract 714, Cook County, Illinois","362","111","107","58","255","108",
"1500000US170310714002","Block Group 2, Census Tract 714, Cook County, Illinois","1072","166","578","150","494","144",
"1500000US170310714003","Block Group 3, Census Tract 714, Cook County, Illinois","1070","340","505","254","565","235",
"1500000US170310714004","Block Group 4, Census Tract 714, Cook County, Illinois","343","101","238","88","105","63",
"1500000US170310715001","Block Group 1, Census Tract 715, Cook County, Illinois","609","173","169","81","440","160",
"1500000US170310715002","Block Group 2, Census Tract 715, Cook County, Illinois","1012","217","120","66","892","212",
"1500000US170310715003","Block Group 3, Census Tract 715, Cook County, Illinois","820","182","238","98","582","164",
"1500000US170310715004","Block Group 4, Census Tract 715, Cook County, Illinois","598","186","281","130","317","160",
"1500000US170310715005","Block Group 5, Census Tract 715, Cook County, Illinois","365","106","222","90","143","84",
"1500000US170310715006","Block Group 6, Census Tract 715, Cook County, Illinois","401","107","161","83","240","86",
"1500000US170310716001","Block Group 1, Census Tract 716, Cook County, Illinois","745","82","463","84","282","52",
"1500000US170310717001","Block Group 1, Census Tract 717, Cook County, Illinois","337","74","164","39","173","73",
"1500000US170310717002","Block Group 2, Census Tract 717, Cook County, Illinois","319","50","190","42","129","45",
"1500000US170310718001","Block Group 1, Census Tract 718, Cook County, Illinois","797","152","560","149","237","77",
"1500000US170310718002","Block Group 2, Census Tract 718, Cook County, Illinois","252","90","148","76","104","58",
"1500000US170310801001","Block Group 1, Census Tract 801, Cook County, Illinois","323","131","193","119","130","76",
"1500000US170310801002","Block Group 2, Census Tract 801, Cook County, Illinois","637","192","468","171","169","107",
"1500000US170310801003","Block Group 3, Census Tract 801, Cook County, Illinois","1114","293","99","88","1015","286",
"1500000US170310801004","Block Group 4, Census Tract 801, Cook County, Illinois","531","199","492","199","39","44",
"1500000US170310801005","Block Group 5, Census Tract 801, Cook County, Illinois","820","248","411","120","409","240",
"1500000US170310801006","Block Group 6, Census Tract 801, Cook County, Illinois","455","145","233","120","222","94",
"1500000US170310801007","Block Group 7, Census Tract 801, Cook County, Illinois","259","77","223","74","36","41",
"1500000US170310802011","Block Group 1, Census Tract 802.01, Cook County, Illinois","1161","415","533","174","628","417",
"1500000US170310802012","Block Group 2, Census Tract 802.01, Cook County, Illinois","786","193","534","185","252","93",
"1500000US170310802013","Block Group 3, Census Tract 802.01, Cook County, Illinois","220","82","145","66","75","59",
"1500000US170310802021","Block Group 1, Census Tract 802.02, Cook County, Illinois","358","97","118","77","240","98",
"1500000US170310802022","Block Group 2, Census Tract 802.02, Cook County, Illinois","772","141","507","119","265","110",
"1500000US170310802023","Block Group 3, Census Tract 802.02, Cook County, Illinois","1163","255","638","267","525","153",
"1500000US170310803001","Block Group 1, Census Tract 803, Cook County, Illinois","462","119","223","89","239","94",
"1500000US170310803002","Block Group 2, Census Tract 803, Cook County, Illinois","1239","194","550","154","689","167",
"1500000US170310803003","Block Group 3, Census Tract 803, Cook County, Illinois","560","123","250","82","310","127",
"1500000US170310803004","Block Group 4, Census Tract 803, Cook County, Illinois","576","144","383","132","193","83",
"1500000US170310804001","Block Group 1, Census Tract 804, Cook County, Illinois","963","179","236","89","727","180",
"1500000US170310804002","Block Group 2, Census Tract 804, Cook County, Illinois","365","184","0","12","365","184",
"1500000US170310804003","Block Group 3, Census Tract 804, Cook County, Illinois","638","308","537","309","101","63",
"1500000US170310810001","Block Group 1, Census Tract 810, Cook County, Illinois","265","107","149","106","116","80",
"1500000US170310810002","Block Group 2, Census Tract 810, Cook County, Illinois","1098","365","256","134","842","354",
"1500000US170310810003","Block Group 3, Census Tract 810, Cook County, Illinois","590","189","160","124","430","172",
"1500000US170310810004","Block Group 4, Census Tract 810, Cook County, Illinois","1207","622","27","44","1180","623",
"1500000US170310810005","Block Group 5, Census Tract 810, Cook County, Illinois","941","320","0","12","941","320",
"1500000US170310810006","Block Group 6, Census Tract 810, Cook County, Illinois","781","235","0","12","781","235",
"1500000US170310811001","Block Group 1, Census Tract 811, Cook County, Illinois","1044","262","541","137","503","252",
"1500000US170310811002","Block Group 2, Census Tract 811, Cook County, Illinois","941","221","64","54","877","220",
"1500000US170310811003","Block Group 3, Census Tract 811, Cook County, Illinois","955","190","82","68","873","176",
"1500000US170310812011","Block Group 1, Census Tract 812.01, Cook County, Illinois","806","148","620","164","186","75",
"1500000US170310812012","Block Group 2, Census Tract 812.01, Cook County, Illinois","1479","224","372","148","1107","206",
"1500000US170310812013","Block Group 3, Census Tract 812.01, Cook County, Illinois","728","151","298","117","430","152",
"1500000US170310812021","Block Group 1, Census Tract 812.02, Cook County, Illinois","502","305","491","308","11","13",
"1500000US170310812022","Block Group 2, Census Tract 812.02, Cook County, Illinois","437","103","343","96","94","55",
"1500000US170310812023","Block Group 3, Census Tract 812.02, Cook County, Illinois","472","91","240","61","232","78",
