"GEO_ID","NAME","B17021_001E","B17021_001M","B17021_002E","B17021_002M","B17021_003E","B17021_003M","B17021_004E","B17021_004M","B17021_005E","B17021_005M","B17021_006E","B17021_006M","B17021_007E","B17021_007M","B17021_008E","B17021_008M","B17021_009E","B17021_009M","B17021_010E","B17021_010M","B17021_011E","B17021_011M","B17021_012E","B17021_012M","B17021_013E","B17021_013M","B17021_014E","B17021_014M","B17021_015E","B17021_015M","B17021_016E","B17021_016M","B17021_017E","B17021_017M","B17021_018E","B17021_018M","B17021_019E","B17021_019M","B17021_020E","B17021_020M","B17021_021E","B17021_021M","B17021_022E","B17021_022M","B17021_023E","B17021_023M","B17021_024E","B17021_024M","B17021_025E","B17021_025M","B17021_026E","B17021_026M","B17021_027E","B17021_027M","B17021_028E","B17021_028M","B17021_029E","B17021_029M","B17021_030E","B17021_030M","B17021_031E","B17021_031M","B17021_032E","B17021_032M","B17021_033E","B17021_033M","B17021_034E","B17021_034M","B17021_035E","B17021_035M",
"1500000US170314803001","Block Group 1, Census Tract 4803, Cook County, Illinois","1133","222","120","86","87","79","14","19","7","14","7","12","73","75","5","7","0","12","5","7","68","76","68","76","0","12","33","36","28","35","28","35","0","12","5","5","1013","225","791","232","270","120","270","120","0","12","521","209","72","58","67","56","5","7","449","198","441","196","8","12","222","74","210","65","200","62","10","16","12","21",
"1500000US170314804001","Block Group 1, Census Tract 4804, Cook County, Illinois","650","354","14","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","23","14","23","14","23","0","12","0","12","636","358","573","355","126","158","126","158","0","12","447","306","0","12","0","12","0","12","447","306","447","306","0","12","63","68","63","68","63","68","0","12","0","12",
"1500000US170314804002","Block Group 2, Census Tract 4804, Cook County, Illinois","426","224","77","83","52","86","0","12","0","12","0","12","52","86","0","12","0","12","0","12","52","86","52","86","0","12","25","27","25","27","25","27","0","12","0","12","349","233","226","207","129","181","129","181","0","12","97","123","0","12","0","12","0","12","97","123","97","123","0","12","123","125","123","125","123","125","0","12","0","12",
"1500000US170314804003","Block Group 3, Census Tract 4804, Cook County, Illinois","905","487","232","207","145","174","0","12","0","12","0","12","145","174","85","153","65","116","20","37","60","70","27","47","33","52","87","102","87","102","37","58","50","83","0","12","673","394","425","374","48","58","48","58","0","12","377","370","0","12","0","12","0","12","377","370","377","370","0","12","248","171","177","123","177","123","0","12","71","117",
"1500000US170314804004","Block Group 4, Census Tract 4804, Cook County, Illinois","1327","1205","82","96","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","82","96","28","39","19","35","9","17","54","89","1245","1194","1105","1199","26","41","26","41","0","12","1079","1200","239","244","239","244","0","12","840","1255","840","1255","0","12","140","91","129","91","83","69","46","75","11","21",
"1500000US170314804005","Block Group 5, Census Tract 4804, Cook County, Illinois","495","427","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","495","427","481","426","361","371","361","371","0","12","120","205","0","12","0","12","0","12","120","205","120","205","0","12","14","23","14","23","14","23","0","12","0","12",
"1500000US170314804006","Block Group 6, Census Tract 4804, Cook County, Illinois","1157","621","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1157","621","1117","635","451","419","451","419","0","12","666","492","322","339","322","339","0","12","344","427","344","427","0","12","40","37","40","37","40","37","0","12","0","12",
"1500000US170314804007","Block Group 7, Census Tract 4804, Cook County, Illinois","349","227","24","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","29","12","20","12","20","0","12","12","19","325","228","127","179","38","97","38","97","0","12","89","143","0","12","0","12","0","12","89","143","89","143","0","12","198","126","198","126","187","129","11","19","0","12",
"1500000US170314805001","Block Group 1, Census Tract 4805, Cook County, Illinois","649","178","80","59","38","40","18","26","18","26","0","12","20","29","20","29","20","29","0","12","0","12","0","12","0","12","42","43","17","19","17","19","0","12","25","39","569","167","397","159","220","152","220","152","0","12","177","92","26","40","26","40","0","12","151","92","151","92","0","12","172","86","172","86","156","83","16","24","0","12",
"1500000US170314805002","Block Group 2, Census Tract 4805, Cook County, Illinois","1002","301","290","246","238","240","0","12","0","12","0","12","238","240","0","12","0","12","0","12","238","240","238","240","0","12","52","45","30","28","30","28","0","12","22","35","712","213","549","221","191","121","191","121","0","12","358","204","100","112","90","101","10","15","258","175","258","175","0","12","163","157","87","57","67","49","20","32","76","120",
"1500000US170314805003","Block Group 3, Census Tract 4805, Cook County, Illinois","1256","509","388","269","289","272","0","12","0","12","0","12","289","272","10","15","0","12","10","15","279","272","279","272","0","12","99","76","36","42","30","40","6","12","63","60","868","429","697","410","394","370","394","370","0","12","303","175","44","46","44","46","0","12","259","170","227","163","32","50","171","98","141","70","96","60","45","48","30","47",
"1500000US170314902001","Block Group 1, Census Tract 4902, Cook County, Illinois","1390","318","202","137","118","121","0","12","0","12","0","12","118","121","0","12","0","12","0","12","118","121","104","111","14","15","84","58","84","58","58","53","26","27","0","12","1188","283","963","283","207","109","207","109","0","12","756","270","103","88","103","88","0","12","653","260","653","260","0","12","225","106","163","66","138","48","25","40","62","58",
"1500000US170314902002","Block Group 2, Census Tract 4902, Cook County, Illinois","941","179","128","90","55","77","0","12","0","12","0","12","55","77","48","76","48","76","0","12","7","11","0","12","7","11","73","56","56","41","42","36","14","19","17","25","813","163","700","169","295","117","295","117","0","12","405","170","133","109","124","100","9","14","272","132","256","122","16","18","113","45","113","45","113","45","0","12","0","12",
"1500000US170314902003","Block Group 3, Census Tract 4902, Cook County, Illinois","783","281","16","20","10","17","0","12","0","12","0","12","10","17","0","12","0","12","0","12","10","17","0","12","10","17","6","9","6","9","6","9","0","12","0","12","767","277","531","198","393","187","393","187","0","12","138","106","0","12","0","12","0","12","138","106","138","106","0","12","236","181","236","181","236","181","0","12","0","12",
"1500000US170314905001","Block Group 1, Census Tract 4905, Cook County, Illinois","791","253","142","102","79","90","16","24","0","12","16","24","63","86","0","12","0","12","0","12","63","86","63","86","0","12","63","46","63","46","63","46","0","12","0","12","649","251","598","257","236","174","236","174","0","12","362","201","59","49","59","49","0","12","303","190","303","190","0","12","51","38","43","33","37","29","6","10","8","11",
"1500000US170314905002","Block Group 2, Census Tract 4905, Cook County, Illinois","1099","390","219","140","209","139","0","12","0","12","0","12","209","139","62","96","62","96","0","12","147","137","129","136","18","27","10","11","10","11","10","11","0","12","0","12","880","376","747","383","466","345","466","345","0","12","281","151","61","77","61","77","0","12","220","131","220","131","0","12","133","63","110","46","88","40","22","26","23","27",
"1500000US170314906001","Block Group 1, Census Tract 4906, Cook County, Illinois","1482","251","178","178","175","178","0","12","0","12","0","12","175","178","41","61","41","61","0","12","134","164","122","146","12","19","3","7","0","12","0","12","0","12","3","7","1304","196","1072","191","497","129","497","129","0","12","575","207","81","78","70","68","11","16","494","208","494","208","0","12","232","122","228","122","226","122","2","6","4","8",
"1500000US170314907001","Block Group 1, Census Tract 4907, Cook County, Illinois","725","383","273","326","273","326","0","12","0","12","0","12","273","326","0","12","0","12","0","12","273","326","273","326","0","12","0","12","0","12","0","12","0","12","0","12","452","190","349","192","168","157","168","157","0","12","181","126","13","19","13","19","0","12","168","125","168","125","0","12","103","48","103","48","103","48","0","12","0","12",
"1500000US170314907002","Block Group 2, Census Tract 4907, Cook County, Illinois","624","251","47","40","11","17","0","12","0","12","0","12","11","17","11","17","0","12","11","17","0","12","0","12","0","12","36","37","14","14","14","14","0","12","22","34","577","244","539","244","90","89","90","89","0","12","449","249","173","131","162","123","11","17","276","206","276","206","0","12","38","32","31","27","8","11","23","26","7","10",
"1500000US170314907003","Block Group 3, Census Tract 4907, Cook County, Illinois","1436","380","237","161","203","161","0","12","0","12","0","12","203","161","0","12","0","12","0","12","203","161","203","161","0","12","34","31","26","23","18","20","8","12","8","12","1199","349","1063","351","509","342","509","342","0","12","554","181","88","85","88","85","0","12","466","179","443","171","23","17","136","57","136","57","136","57","0","12","0","12",
"1500000US170314908001","Block Group 1, Census Tract 4908, Cook County, Illinois","986","783","41","57","34","56","0","12","0","12","0","12","34","56","0","12","0","12","0","12","34","56","34","56","0","12","7","11","7","11","7","11","0","12","0","12","945","784","800","780","671","776","671","776","0","12","129","119","69","96","69","96","0","12","60","66","60","66","0","12","145","82","127","63","106","56","21","34","18","30",
"1500000US170314908002","Block Group 2, Census Tract 4908, Cook County, Illinois","563","259","196","204","165","204","0","12","0","12","0","12","165","204","0","12","0","12","0","12","165","204","165","204","0","12","31","34","31","34","31","34","0","12","0","12","367","208","309","210","178","157","178","157","0","12","131","132","131","132","121","124","10","16","0","12","0","12","0","12","58","44","55","43","51","42","4","6","3","5",
"1500000US170314908003","Block Group 3, Census Tract 4908, Cook County, Illinois","481","228","177","155","112","180","0","12","0","12","0","12","112","180","2","3","0","12","2","3","110","181","110","181","0","12","65","88","34","41","9","13","25","39","31","49","304","168","269","170","135","104","135","104","0","12","134","129","61","95","61","95","0","12","73","90","73","90","0","12","35","37","35","37","35","37","0","12","0","12",
"1500000US170314908004","Block Group 4, Census Tract 4908, Cook County, Illinois","1431","520","284","240","284","240","0","12","0","12","0","12","284","240","187","170","61","89","126","127","97","159","97","159","0","12","0","12","0","12","0","12","0","12","0","12","1147","400","1004","406","223","228","223","228","0","12","781","349","176","177","176","177","0","12","605","269","605","269","0","12","143","129","93","73","58","57","35","51","50","70",
"1500000US170314908005","Block Group 5, Census Tract 4908, Cook County, Illinois","486","280","117","129","70","115","0","12","0","12","0","12","70","115","0","12","0","12","0","12","70","115","70","115","0","12","47","43","47","43","47","43","0","12","0","12","369","252","310","251","104","132","104","132","0","12","206","202","110","163","110","163","0","12","96","119","96","119","0","12","59","66","59","66","59","66","0","12","0","12",
"1500000US170314909011","Block Group 1, Census Tract 4909.01, Cook County, Illinois","1206","427","406","308","328","305","18","30","18","30","0","12","310","305","0","12","0","12","0","12","310","305","283","302","27","43","78","55","78","55","78","55","0","12","0","12","800","312","682","316","254","221","254","221","0","12","428","288","0","12","0","12","0","12","428","288","428","288","0","12","118","58","109","54","99","54","10","16","9","16",
