GEOID,total_pop,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,median_hh_income,poverty_rate,pct_ba_plus,unemployment_rate,pct_owner,pct_renter
170310107024,818,19.315403422982886,59.535452322738394,4.400977995110025,16.748166259168702,,8.43520782396088,24.43991853360489,6.469500924214418,20.817843866171003,79.182156133829
170310201001,1980,29.797979797979796,32.62626262626262,3.787878787878788,30.95959595959596,73264.0,12.777777777777777,33.64757070340827,4.2098840756558875,33.90557939914164,66.09442060085837
170310201002,1762,19.863791146424518,40.52213393870602,5.845629965947786,18.501702610669692,45685.0,9.080590238365494,46.671338472319555,5.835380835380835,43.24324324324324,56.75675675675676
170310202001,1300,83.46153846153847,4.6923076923076925,6.153846153846154,0.0,140306.0,4.6923076923076925,72.98288508557457,1.368421052631579,97.65807962529274,2.3419203747072603
170310202002,1689,26.050917702782712,1.6577856719952635,17.88040260509177,54.41089402013025,,24.45233866193014,23.48008385744235,2.7653880463871543,24.096385542168676,75.90361445783132
170310202003,1957,45.375574859478796,0.7664793050587635,17.833418497700563,19.213081246806336,101630.0,9.248850281042412,54.06737880032868,0.9232954545454546,93.89312977099237,6.106870229007633
170310202004,2034,24.237954768928223,22.418879056047196,21.386430678466077,28.613569321533923,126674.0,6.293018682399214,59.73622963537626,3.1067961165048543,74.27701674277016,25.72298325722983
170310203011,1759,80.44343376918704,5.002842524161456,5.059693007390563,7.504263786242182,58875.0,16.088686753837408,46.591661151555265,8.51063829787234,88.50457782299085,11.495422177009155
170310203012,1728,75.75231481481481,0.6944444444444444,22.743055555555554,0.28935185185185186,55609.0,14.930555555555555,67.04225352112675,0.760777683854607,64.2072213500785,35.79277864992151
170310203013,1960,80.25510204081633,1.3775510204081634,4.387755102040816,8.46938775510204,85878.0,4.948979591836735,58.92672858617131,4.904405652535329,71.73489278752436,28.26510721247563
170310203021,1203,70.40731504571903,5.569409808811305,8.977556109725686,7.813798836242726,80765.0,6.721915285451196,60.88657105606258,1.8315018315018317,58.46994535519126,41.53005464480874
170310203022,1456,62.706043956043956,1.7170329670329672,16.414835164835164,16.552197802197803,103523.0,7.6923076923076925,58.51216022889842,9.830866807610994,61.75710594315246,38.24289405684754
170310203023,2457,71.26577126577126,5.575905575905575,9.727309727309727,10.175010175010176,86250.0,8.67183934276586,53.72736954206603,2.2289766970618032,72.70588235294117,27.294117647058826
170310204001,942,34.182590233545646,6.794055201698514,3.1847133757961785,47.66454352441614,61053.0,10.741138560687432,44.63130659767141,2.0556227327690446,39.795918367346935,60.204081632653065
170310204002,1058,49.05482041587902,17.958412098298677,16.068052930056712,13.42155009451796,65673.0,17.37891737891738,64.68085106382979,0.0,62.99065420560748,37.00934579439252
170310204003,2011,29.338637493784187,31.47687717553456,9.24912978617603,27.100944803580308,66917.0,12.630532073595226,53.66591080876795,5.194805194805195,44.398340248962654,55.601659751037346
170310205001,2791,13.865997850232892,22.895019706198493,43.24614833393049,15.944106055177357,40403.0,25.06576475009395,24.0117994100295,6.865353911655135,11.458333333333332,88.54166666666666
170310205002,1604,2.369077306733167,5.673316708229426,20.38653366583541,62.406483790523694,75199.0,15.211970074812967,37.71008403361344,8.538461538461538,25.05263157894737,74.94736842105263
170310205003,1635,20.856269113149846,11.192660550458717,55.84097859327217,11.009174311926607,26992.0,13.355048859934854,10.144927536231885,4.2492917847025495,40.515653775322285,59.48434622467772
170310205004,714,10.364145658263306,10.364145658263306,63.58543417366946,7.8431372549019605,,56.86274509803921,33.3984375,9.854014598540147,13.880126182965299,86.1198738170347
170310206011,1586,70.23959646910467,0.0,11.790668348045397,9.773013871374527,89844.0,1.1349306431273645,60.25751072961374,7.720320466132556,59.93150684931506,40.06849315068493
